Format Version,1.23,Take Name,Sofia chen31 1e mouv_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-10-27 11.14.59.167 ,Total Frames in Take,2799,Total Exported Frames,2799,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone
2547,21.225000,-0.033174,0.699114,-0.006638,-0.714209,-0.016680,0.622077,-0.255285,-0.152972,0.667585,-0.068985,-0.725376,-0.020878,0.697039,-0.252422,-0.095606,0.666072,-0.051041,-0.737972,-0.068403,0.844424,-0.232142,-0.183733,0.598180,-0.124245,-0.770056,-0.109345,1.041667,-0.217374,-0.121442,0.525979,0.003946,-0.841774,-0.183785,1.161806,-0.194323,-0.184529,0.589726,-0.102796,-0.779490,-0.093791,0.997695,-0.184241,-0.333964,0.577083,0.367641,-0.648293,-0.056183,0.990077,-0.057162,-0.350084,0.773064,0.274437,-0.452214,-0.038601,0.751874,0.081727,-0.340342,0.671170,0.253354,-0.607872,-0.109688,0.591461,0.185066,-0.143640,0.675741,-0.060015,-0.720514,-0.101659,1.001503,-0.256914,0.323967,0.635457,-0.329996,-0.618338,-0.112218,1.015792,-0.388467,0.227375,0.354179,-0.363708,-0.831008,-0.105199,0.789276,-0.546519,0.238021,0.518803,-0.329575,-0.752044,-0.207656,0.628859,-0.636113,0.557007,0.452991,-0.076837,-0.691837,-0.014629,0.618695,-0.163744,0.035394,0.276088,-0.166699,-0.945904,-0.153099,0.490878,0.128383,-0.047704,0.515949,0.110128,-0.848171,-0.013058,0.054417,0.196967,-0.058254,0.657317,0.508823,-0.552847,-0.018732,0.625458,-0.346827,-0.281130,0.782423,-0.030631,-0.554835,-0.187689,0.460189,-0.601756,0.001357,0.847346,-0.063763,-0.527197,0.037975,0.073361,-0.722644,-0.006880,0.556695,0.079078,-0.826916,-0.142988,0.001072,0.249020,-0.025431,0.786542,0.009717,-0.616936,-0.080976,-0.000367,-0.776047
2548,21.233333,-0.033707,0.698466,-0.005609,-0.714827,-0.017216,0.623752,-0.250190,-0.153486,0.666545,-0.067438,-0.726369,-0.021356,0.698711,-0.247159,-0.096353,0.664733,-0.049462,-0.739189,-0.068619,0.846148,-0.226365,-0.183129,0.598738,-0.123269,-0.769923,-0.109264,1.043397,-0.210875,-0.121844,0.527856,0.004630,-0.840536,-0.183434,1.163704,-0.187833,-0.185905,0.588012,-0.100963,-0.780697,-0.093632,0.999312,-0.177929,-0.334672,0.575757,0.372790,-0.646163,-0.055388,0.991216,-0.051069,-0.351142,0.773219,0.277806,-0.449061,-0.039069,0.751628,0.085571,-0.335848,0.670990,0.248779,-0.612444,-0.110908,0.590927,0.187104,-0.144357,0.674357,-0.058286,-0.721808,-0.101784,1.003336,-0.250559,0.325227,0.635748,-0.327877,-0.618505,-0.112893,1.018012,-0.382024,0.226551,0.348028,-0.363346,-0.833985,-0.106440,0.791694,-0.540385,0.237854,0.513216,-0.329878,-0.755787,-0.210982,0.631521,-0.628454,0.556656,0.450814,-0.074051,-0.693842,-0.014996,0.620173,-0.158660,0.030918,0.273440,-0.165877,-0.946974,-0.153749,0.491791,0.133084,-0.048530,0.516471,0.109407,-0.847899,-0.012954,0.054564,0.197209,-0.061984,0.656663,0.505103,-0.556618,-0.019435,0.627332,-0.341720,-0.283142,0.780720,-0.026004,-0.556445,-0.186610,0.459752,-0.596316,0.000432,0.847613,-0.063168,-0.526841,0.037817,0.073394,-0.722346,-0.006496,0.557136,0.078894,-0.826640,-0.142852,0.000934,0.249048,-0.027030,0.786359,0.009586,-0.617103,-0.081020,-0.000343,-0.775989
2549,21.241667,-0.037467,0.698222,-0.006097,-0.714874,-0.017213,0.624883,-0.245236,-0.153694,0.665666,-0.065221,-0.727333,-0.021799,0.699801,-0.241851,-0.096977,0.663440,-0.048011,-0.740363,-0.068787,0.847960,-0.220390,-0.182686,0.599243,-0.122379,-0.769777,-0.109138,1.045218,-0.204253,-0.121989,0.529769,0.005202,-0.839307,-0.183078,1.165664,-0.181198,-0.187718,0.586012,-0.099641,-0.781936,-0.093433,1.001032,-0.171477,-0.337071,0.575358,0.377938,-0.642268,-0.054495,0.992512,-0.044856,-0.350802,0.771855,0.282829,-0.448538,-0.040058,0.751209,0.088950,-0.331062,0.668887,0.245412,-0.618677,-0.112016,0.590431,0.189085,-0.145245,0.672774,-0.056583,-0.723240,-0.101857,1.005247,-0.244065,0.326683,0.636204,-0.325594,-0.618475,-0.113584,1.020326,-0.375431,0.225475,0.340673,-0.363322,-0.837317,-0.107635,0.794200,-0.534085,0.235902,0.505659,-0.333140,-0.760051,-0.214476,0.634165,-0.620328,0.556178,0.449021,-0.069394,-0.695867,-0.014932,0.620888,-0.153725,0.029999,0.254064,-0.165830,-0.952393,-0.154991,0.491672,0.137026,-0.043391,0.514439,0.102887,-0.850226,-0.012619,0.055539,0.196797,-0.063936,0.655442,0.502452,-0.560223,-0.019495,0.628879,-0.336747,-0.285537,0.779375,-0.021297,-0.557306,-0.186066,0.459613,-0.590622,-0.000078,0.847859,-0.062849,-0.526484,0.037679,0.073453,-0.722092,-0.007990,0.560849,0.063809,-0.825417,-0.141837,0.001875,0.250274,-0.027605,0.786775,0.009457,-0.616550,-0.081073,-0.000293,-0.775912
2550,21.250000,-0.038133,0.697489,-0.004890,-0.715563,-0.017853,0.626750,-0.239933,-0.154323,0.664532,-0.063226,-0.728412,-0.022375,0.701662,-0.236345,-0.097589,0.662050,-0.046502,-0.741623,-0.069023,0.849898,-0.214241,-0.182002,0.599811,-0.121682,-0.769608,-0.109056,1.047165,-0.197440,-0.121557,0.531842,0.006132,-0.838051,-0.182771,1.167764,-0.174460,-0.189119,0.584155,-0.097850,-0.783212,-0.093274,1.002876,-0.164841,-0.338698,0.573616,0.384199,-0.639249,-0.053665,0.993893,-0.038460,-0.348664,0.769925,0.290197,-0.448814,-0.040759,0.750818,0.092259,-0.333782,0.665696,0.241790,-0.622073,-0.113187,0.589828,0.191222,-0.146153,0.671882,-0.055052,-0.724005,-0.101988,1.007286,-0.237383,0.327377,0.635391,-0.325171,-0.619166,-0.114080,1.022775,-0.368668,0.223983,0.334934,-0.362933,-0.840196,-0.108854,0.796573,-0.527239,0.236653,0.501393,-0.331494,-0.763355,-0.217439,0.637071,-0.612065,0.555106,0.446386,-0.066552,-0.698690,-0.015382,0.622517,-0.148437,0.024548,0.256026,-0.164982,-0.952171,-0.155334,0.492204,0.141875,-0.044156,0.514638,0.103114,-0.850039,-0.012563,0.055659,0.196939,-0.071028,0.652085,0.497545,-0.567617,-0.020324,0.630982,-0.331429,-0.287417,0.776888,-0.016599,-0.559965,-0.184476,0.458970,-0.585033,-0.000695,0.848104,-0.062562,-0.526122,0.037546,0.073511,-0.721843,-0.008268,0.561025,0.064280,-0.825258,-0.141798,0.001870,0.250248,-0.028078,0.787435,0.009268,-0.615688,-0.081105,-0.000265,-0.775843
2551,21.258333,-0.039678,0.694315,-0.006812,-0.718545,-0.018565,0.628001,-0.233634,-0.151805,0.663143,-0.061467,-0.730355,-0.023440,0.702892,-0.230061,-0.098136,0.660703,-0.044904,-0.742849,-0.069290,0.851953,-0.207969,-0.181150,0.600414,-0.120905,-0.769461,-0.108959,1.049237,-0.190505,-0.121422,0.533952,0.006444,-0.836726,-0.182408,1.170016,-0.167622,-0.190879,0.582190,-0.096212,-0.784451,-0.093114,1.004841,-0.158082,-0.340723,0.571846,0.390925,-0.635670,-0.052812,0.995375,-0.031956,-0.345327,0.765886,0.300613,-0.451441,-0.041667,0.750389,0.095311,-0.317718,0.657724,0.245922,-0.637164,-0.113764,0.589572,0.192764,-0.146925,0.670674,-0.053559,-0.725080,-0.102110,1.009450,-0.230577,0.328424,0.634924,-0.324641,-0.619368,-0.114676,1.025301,-0.361774,0.221814,0.328413,-0.362807,-0.843395,-0.109967,0.798961,-0.520164,0.235323,0.494984,-0.332728,-0.767403,-0.220472,0.639917,-0.603471,0.554311,0.447164,-0.065531,-0.698920,-0.015288,0.623850,-0.142160,0.015667,0.272709,-0.163983,-0.947889,-0.155779,0.492831,0.147573,-0.050831,0.516993,0.111018,-0.847236,-0.012782,0.054903,0.197596,-0.072044,0.655997,0.495088,-0.565124,-0.021841,0.632153,-0.325108,-0.289944,0.775279,-0.011518,-0.561019,-0.183509,0.458547,-0.579221,-0.001202,0.847778,-0.062676,-0.526634,0.037534,0.073668,-0.721831,-0.008967,0.557393,0.080918,-0.826248,-0.142809,0.001060,0.248889,-0.028042,0.787946,0.008429,-0.615048,-0.081117,-0.000201,-0.775702
2552,21.266667,-0.036594,0.695473,-0.001320,-0.717618,-0.019874,0.631375,-0.228527,-0.154808,0.662246,-0.059191,-0.730727,-0.023840,0.706308,-0.224719,-0.097891,0.659349,-0.042574,-0.744220,-0.069564,0.854540,-0.201525,-0.181049,0.601041,-0.121510,-0.768899,-0.108439,1.051925,-0.183434,-0.121779,0.536141,0.006492,-0.835273,-0.182017,1.172663,-0.160754,-0.193104,0.581411,-0.093784,-0.784778,-0.092618,1.007396,-0.151182,-0.340393,0.567661,0.400069,-0.633907,-0.051953,0.997129,-0.025235,-0.339924,0.760384,0.314312,-0.455495,-0.042170,0.750212,0.098360,-0.308800,0.648865,0.250732,-0.648652,-0.114123,0.589257,0.194542,-0.146969,0.668464,-0.052918,-0.727156,-0.101906,1.012207,-0.223628,0.329507,0.634196,-0.324984,-0.619360,-0.115275,1.028074,-0.354743,0.219621,0.322702,-0.362160,-0.846445,-0.110955,0.801371,-0.512625,0.234692,0.488190,-0.333935,-0.771413,-0.223345,0.642838,-0.594745,0.550715,0.446544,-0.067367,-0.701978,-0.016884,0.626885,-0.137060,0.008926,0.282130,-0.161867,-0.945580,-0.154984,0.493273,0.152639,-0.051155,0.517118,0.111030,-0.847139,-0.012777,0.054968,0.197656,-0.081305,0.653349,0.487042,-0.573860,-0.022864,0.635866,-0.319995,-0.290623,0.783159,-0.000200,-0.549727,-0.180253,0.457752,-0.573674,-0.001858,0.848070,-0.062113,-0.526227,0.037381,0.073689,-0.721543,-0.010043,0.556726,0.081601,-0.826618,-0.142808,0.001061,0.248870,-0.028628,0.788558,0.008585,-0.614234,-0.081179,-0.000157,-0.775646
2553,21.275000,-0.041569,0.692426,-0.004131,-0.720278,-0.020014,0.632237,-0.222525,-0.152861,0.660868,-0.057636,-0.732506,-0.024786,0.707109,-0.218456,-0.098783,0.658017,-0.041119,-0.745362,-0.069967,0.856419,-0.195144,-0.179213,0.601976,-0.119562,-0.768904,-0.108608,1.053783,-0.176330,-0.121395,0.538846,0.006536,-0.833586,-0.181542,1.174933,-0.153767,-0.194420,0.578565,-0.092801,-0.786671,-0.092700,1.009148,-0.144269,-0.341267,0.564046,0.407779,-0.631748,-0.051110,0.998666,-0.018642,-0.334330,0.755759,0.328449,-0.457354,-0.042507,0.749942,0.101366,-0.309634,0.639305,0.250570,-0.657746,-0.115246,0.588307,0.196185,-0.147534,0.667902,-0.049955,-0.727767,-0.102263,1.014176,-0.216664,0.330709,0.633500,-0.325551,-0.619134,-0.115912,1.030686,-0.347671,0.216851,0.315945,-0.361326,-0.850058,-0.111875,0.803535,-0.504916,0.227886,0.482414,-0.339202,-0.774782,-0.226372,0.645905,-0.585522,0.551272,0.446675,-0.068308,-0.701367,-0.016252,0.627507,-0.131098,0.001801,0.286555,-0.158895,-0.944794,-0.154144,0.494410,0.158936,-0.051266,0.517336,0.109522,-0.847196,-0.012819,0.055055,0.197721,-0.083972,0.651963,0.484764,-0.576973,-0.023776,0.636966,-0.313953,-0.293685,0.770938,-0.001235,-0.565157,-0.180175,0.457620,-0.567375,-0.002484,0.848404,-0.061511,-0.525758,0.037214,0.073711,-0.721217,-0.008628,0.557744,0.079726,-0.826130,-0.142732,0.000875,0.248948,-0.029447,0.789107,0.008391,-0.613492,-0.081253,-0.000099,-0.775574
2554,21.283333,-0.041805,0.693614,0.000557,-0.719132,-0.020754,0.635200,-0.217702,-0.156196,0.660172,-0.054800,-0.732648,-0.025051,0.710071,-0.213127,-0.099169,0.656914,-0.039156,-0.746388,-0.070193,0.859000,-0.188460,-0.178187,0.603305,-0.119787,-0.768064,-0.108317,1.056396,-0.168949,-0.120855,0.542050,0.006926,-0.831582,-0.181186,1.177659,-0.146781,-0.196676,0.577028,-0.090832,-0.787468,-0.092402,1.011633,-0.137071,-0.340991,0.558816,0.417975,-0.629878,-0.050245,1.000492,-0.011690,-0.325530,0.745111,0.346121,-0.468018,-0.043050,0.749713,0.104056,-0.289275,0.628248,0.265384,-0.671711,-0.113752,0.588653,0.198205,-0.147816,0.666343,-0.049138,-0.729194,-0.102200,1.016891,-0.209418,0.332747,0.633298,-0.324967,-0.618555,-0.116424,1.033528,-0.340348,0.214494,0.309756,-0.361034,-0.853052,-0.112738,0.806006,-0.497061,0.226094,0.476173,-0.340277,-0.778686,-0.229084,0.648796,-0.576273,0.549290,0.445002,-0.069387,-0.703874,-0.017291,0.629813,-0.126300,-0.004294,0.290279,-0.156505,-0.944047,-0.153282,0.495302,0.163980,-0.045271,0.515356,0.102715,-0.849593,-0.012590,0.055859,0.197193,-0.088140,0.650485,0.478218,-0.583445,-0.024218,0.640587,-0.309105,-0.295579,0.769331,0.004519,-0.566342,-0.178345,0.457358,-0.561138,-0.003555,0.848635,-0.061367,-0.525395,0.037098,0.073919,-0.720866,-0.009845,0.561314,0.064337,-0.825040,-0.141838,0.001781,0.250178,-0.030276,0.789889,0.007877,-0.612452,-0.081203,-0.000017,-0.775413
2555,21.291667,-0.043443,0.690152,-0.000893,-0.722359,-0.021628,0.636878,-0.211077,-0.153586,0.658618,-0.052289,-0.734779,-0.026231,0.711728,-0.206454,-0.099769,0.655478,-0.037743,-0.747643,-0.070352,0.861479,-0.181659,-0.176946,0.604506,-0.119194,-0.767499,-0.108170,1.058870,-0.161520,-0.119953,0.545612,0.007129,-0.829378,-0.180768,1.180345,-0.139627,-0.198380,0.575295,-0.089147,-0.788501,-0.092175,1.014013,-0.129814,-0.340920,0.553139,0.428093,-0.628130,-0.049407,1.002375,-0.004686,-0.317502,0.735917,0.362041,-0.475968,-0.043453,0.749579,0.106660,-0.278591,0.616809,0.275089,-0.682832,-0.113054,0.588320,0.200311,-0.148394,0.665288,-0.047830,-0.730125,-0.102265,1.019456,-0.202107,0.335278,0.633788,-0.323405,-0.617504,-0.116894,1.036395,-0.332954,0.212419,0.302729,-0.361246,-0.855999,-0.113425,0.808618,-0.489302,0.227552,0.467803,-0.340176,-0.783365,-0.231793,0.651393,-0.566855,0.547590,0.451871,-0.075677,-0.700164,-0.017287,0.631502,-0.119711,-0.012058,0.298240,-0.153070,-0.942060,-0.152485,0.496330,0.170632,-0.051384,0.517619,0.109095,-0.847070,-0.012858,0.055051,0.197752,-0.092683,0.651150,0.473816,-0.585587,-0.025969,0.642254,-0.302443,-0.297956,0.766675,0.009686,-0.568628,-0.176919,0.456682,-0.554685,-0.004614,0.848957,-0.060692,-0.524944,0.036874,0.073983,-0.720451,-0.009493,0.557869,0.079280,-0.826079,-0.142762,0.000784,0.248906,-0.031112,0.790814,0.007868,-0.611214,-0.081290,0.000038,-0.775282
2556,21.300000,-0.044503,0.689039,0.001103,-0.723356,-0.022372,0.639500,-0.205402,-0.155083,0.657480,-0.050218,-0.735627,-0.026860,0.714337,-0.200450,-0.100074,0.654335,-0.035784,-0.748699,-0.070777,0.864036,-0.174812,-0.175513,0.606027,-0.118568,-0.766726,-0.108053,1.061461,-0.154003,-0.118892,0.549472,0.007311,-0.826978,-0.180355,1.183174,-0.132454,-0.200182,0.573178,-0.087529,-0.789768,-0.092055,1.016480,-0.122476,-0.340590,0.546986,0.438374,-0.626604,-0.048565,1.004370,0.002359,-0.307866,0.725256,0.378828,-0.485501,-0.043794,0.749633,0.109251,-0.269521,0.604940,0.287153,-0.692062,-0.111934,0.588236,0.202792,-0.148975,0.664366,-0.046372,-0.730940,-0.102385,1.022143,-0.194718,0.338399,0.634579,-0.321116,-0.616183,-0.117376,1.039422,-0.325479,0.210787,0.295572,-0.361522,-0.858783,-0.114168,0.811419,-0.481504,0.224159,0.460589,-0.344003,-0.786939,-0.234647,0.654082,-0.557229,0.544553,0.450473,-0.074028,-0.703602,-0.017749,0.633735,-0.114074,-0.017449,0.300777,-0.151142,-0.941480,-0.152089,0.496084,0.175503,-0.051348,0.517676,0.109889,-0.846936,-0.012876,0.055026,0.197681,-0.096864,0.651041,0.467620,-0.589995,-0.026994,0.645266,-0.296730,-0.299988,0.762778,0.014599,-0.572682,-0.174968,0.456188,-0.548131,-0.005866,0.849329,-0.060167,-0.524391,0.036608,0.074128,-0.720026,-0.011179,0.557551,0.079952,-0.826208,-0.142865,0.000904,0.248776,-0.032206,0.791740,0.007607,-0.609962,-0.081370,0.000113,-0.775163
2557,21.308333,-0.044950,0.689249,0.003810,-0.723119,-0.023155,0.642288,-0.200091,-0.157312,0.656408,-0.047013,-0.736323,-0.027397,0.717116,-0.194812,-0.100756,0.652951,-0.034013,-0.749898,-0.071030,0.866833,-0.167913,-0.174155,0.607535,-0.118261,-0.765889,-0.107911,1.064253,-0.146362,-0.117525,0.553554,0.007503,-0.824445,-0.179990,1.186165,-0.125197,-0.201547,0.571494,-0.085588,-0.790853,-0.091856,1.019152,-0.115034,-0.339191,0.539648,0.449553,-0.625805,-0.047765,1.006543,0.009540,-0.297428,0.713466,0.395443,-0.496112,-0.044073,0.749933,0.111897,-0.261672,0.592071,0.301948,-0.699862,-0.110404,0.588359,0.205653,-0.149263,0.663490,-0.044916,-0.731768,-0.102469,1.025049,-0.187217,0.341737,0.635935,-0.318211,-0.614446,-0.117805,1.042616,-0.317899,0.208801,0.287983,-0.362470,-0.861443,-0.114671,0.814481,-0.473732,0.222063,0.455044,-0.345320,-0.790176,-0.236978,0.657037,-0.547345,0.541795,0.448228,-0.070772,-0.707489,-0.018588,0.636105,-0.108787,-0.022658,0.303770,-0.150147,-0.940567,-0.152620,0.496044,0.179774,-0.051353,0.517696,0.109476,-0.846977,-0.012953,0.055050,0.197620,-0.100735,0.650471,0.461233,-0.594983,-0.027722,0.648470,-0.291394,-0.302286,0.759141,0.019974,-0.576132,-0.172964,0.455800,-0.541659,0.002917,0.851173,-0.061702,-0.521238,0.036543,0.074280,-0.720306,-0.012583,0.557814,0.078881,-0.826114,-0.142905,0.000857,0.248733,-0.030101,0.789379,0.001447,-0.613166,-0.081926,0.001159,-0.775581
2558,21.316667,-0.045210,0.687963,0.006251,-0.724309,-0.024201,0.645111,-0.194188,-0.157871,0.655076,-0.044103,-0.737568,-0.028195,0.719932,-0.188622,-0.101317,0.651480,-0.032299,-0.751176,-0.071258,0.869820,-0.160881,-0.172554,0.609011,-0.118239,-0.765082,-0.107724,1.067240,-0.138636,-0.116233,0.557542,0.007611,-0.821936,-0.179598,1.189356,-0.117950,-0.203454,0.569701,-0.083702,-0.791859,-0.091609,1.022028,-0.107500,-0.336871,0.531347,0.461427,-0.625519,-0.046891,1.008852,0.016792,-0.285897,0.700967,0.411879,-0.507212,-0.044263,0.750446,0.114559,-0.254575,0.577567,0.318989,-0.707003,-0.108692,0.588729,0.208820,-0.149900,0.662517,-0.044021,-0.732573,-0.102520,1.028139,-0.179620,0.345936,0.637859,-0.313868,-0.612332,-0.118219,1.045944,-0.310228,0.207136,0.280429,-0.363971,-0.863701,-0.115248,0.817807,-0.466060,0.217512,0.453038,-0.346194,-0.792209,-0.238807,0.660577,-0.537153,0.539033,0.447619,-0.068984,-0.710156,-0.019314,0.638581,-0.102925,-0.028455,0.306183,-0.148629,-0.939868,-0.153009,0.496271,0.184690,-0.051194,0.517637,0.108828,-0.847105,-0.013076,0.055062,0.197505,-0.104922,0.650643,0.454378,-0.599330,-0.029088,0.651640,-0.285452,-0.304666,0.754049,0.024456,-0.581370,-0.170961,0.455205,-0.534719,0.000706,0.851477,-0.061771,-0.520740,0.036283,0.074773,-0.719547,-0.012969,0.557646,0.078196,-0.826286,-0.142965,0.000792,0.248695,-0.031190,0.791556,-0.000204,-0.610300,-0.081851,0.001313,-0.775090
2559,21.325000,-0.046204,0.685379,0.007889,-0.726676,-0.025279,0.647876,-0.187674,-0.156721,0.653560,-0.041602,-0.739302,-0.029176,0.722679,-0.181816,-0.101887,0.649972,-0.030944,-0.752462,-0.071425,0.872968,-0.153678,-0.171313,0.610104,-0.117905,-0.764541,-0.107584,1.070376,-0.130832,-0.114518,0.561140,0.007602,-0.819726,-0.179232,1.192677,-0.110454,-0.205344,0.567794,-0.081936,-0.792926,-0.091385,1.025077,-0.099867,-0.333984,0.522401,0.473419,-0.625640,-0.046013,1.011371,0.024130,-0.274765,0.688556,0.426767,-0.517943,-0.044371,0.751286,0.117364,-0.249266,0.562340,0.337522,-0.712544,-0.106749,0.589441,0.212200,-0.150472,0.661678,-0.043448,-0.733248,-0.102596,1.031363,-0.171927,0.348983,0.639077,-0.311578,-0.610501,-0.118604,1.049338,-0.302473,0.204270,0.272802,-0.364845,-0.866453,-0.115565,0.820982,-0.457984,0.214613,0.447030,-0.348998,-0.795177,-0.240831,0.663828,-0.527022,0.536064,0.447925,-0.066412,-0.712452,-0.019746,0.641022,-0.096471,-0.034613,0.308947,-0.147455,-0.938941,-0.153794,0.496250,0.189748,-0.051090,0.517663,0.107402,-0.847278,-0.013214,0.055118,0.197357,-0.109674,0.650554,0.447874,-0.603457,-0.030812,0.654729,-0.278876,-0.307090,0.750767,0.030302,-0.584060,-0.169116,0.454923,-0.527469,-0.002484,0.851885,-0.062232,-0.520013,0.035798,0.075407,-0.718968,-0.012661,0.557423,0.077130,-0.826541,-0.142975,0.000629,0.248640,-0.033118,0.793194,-0.000770,-0.608067,-0.081822,0.001383,-0.774851
2560,21.333333,-0.046997,0.685436,0.010948,-0.726532,-0.026029,0.651112,-0.182237,-0.159304,0.652199,-0.037813,-0.740155,-0.029674,0.725896,-0.175978,-0.102312,0.648400,-0.029625,-0.753812,-0.071581,0.876272,-0.146340,-0.169744,0.611107,-0.117853,-0.764098,-0.107402,1.073677,-0.122943,-0.112959,0.564451,0.007459,-0.817667,-0.178825,1.196176,-0.102978,-0.206945,0.565887,-0.080140,-0.794055,-0.091121,1.028297,-0.092140,-0.329763,0.512604,0.485742,-0.626537,-0.045098,1.014100,0.031561,-0.262842,0.674248,0.444142,-0.528244,-0.044384,0.752519,0.120521,-0.251168,0.548745,0.355219,-0.713872,-0.104986,0.589981,0.215470,-0.150896,0.660782,-0.042530,-0.734023,-0.102642,1.034739,-0.164137,0.352088,0.640183,-0.309613,-0.608556,-0.118986,1.052923,-0.294613,0.200177,0.264976,-0.365949,-0.869367,-0.115839,0.824252,-0.449657,0.210835,0.440700,-0.352465,-0.798186,-0.242718,0.667217,-0.516744,0.532117,0.435995,-0.044199,-0.724435,-0.020520,0.643751,-0.091072,-0.035338,0.297938,-0.153669,-0.941472,-0.159561,0.494340,0.190340,-0.051164,0.517647,0.106795,-0.847360,-0.013303,0.055166,0.197288,-0.113850,0.648455,0.440125,-0.610602,-0.031537,0.658473,-0.273401,-0.310024,0.742400,0.033915,-0.592939,-0.167054,0.454531,-0.520164,-0.012403,0.850693,-0.062610,-0.521773,0.035120,0.076340,-0.718599,-0.012950,0.557427,0.076463,-0.826596,-0.143002,0.000557,0.248603,-0.036812,0.795904,0.003031,-0.604295,-0.081529,0.000848,-0.774553
2561,21.341667,-0.048316,0.683886,0.013115,-0.727869,-0.026803,0.654322,-0.176118,-0.160200,0.650603,-0.034781,-0.741513,-0.030334,0.729079,-0.169485,-0.102691,0.646813,-0.028477,-0.755166,-0.071723,0.879712,-0.138865,-0.168107,0.611922,-0.117932,-0.763796,-0.107243,1.077113,-0.114978,-0.111295,0.567394,0.007285,-0.815858,-0.178451,1.199806,-0.095439,-0.208468,0.563837,-0.078634,-0.795264,-0.090872,1.031664,-0.084323,-0.325088,0.502493,0.497456,-0.627978,-0.044171,1.017060,0.039076,-0.253159,0.660540,0.460044,-0.536617,-0.044150,0.754167,0.124086,-0.245700,0.532673,0.372566,-0.719087,-0.103074,0.590954,0.218349,-0.151362,0.659965,-0.041554,-0.734717,-0.102704,1.038239,-0.156257,0.355573,0.640957,-0.307750,-0.606656,-0.119356,1.056655,-0.286662,0.195657,0.257566,-0.366870,-0.872229,-0.116297,0.827547,-0.441063,0.205625,0.432626,-0.358584,-0.801231,-0.244817,0.670580,-0.506458,0.526546,0.436379,-0.032244,-0.728891,-0.020915,0.646517,-0.085014,-0.036628,0.289074,-0.158712,-0.943348,-0.164329,0.492370,0.191609,-0.051265,0.517710,0.105017,-0.847537,-0.013410,0.055265,0.197283,-0.114902,0.651269,0.433973,-0.611812,-0.032690,0.662127,-0.267222,-0.312552,0.738246,0.040073,-0.596404,-0.165262,0.454614,-0.512603,-0.015927,0.850496,-0.065270,-0.521673,0.034478,0.077676,-0.718409,-0.012049,0.557676,0.074841,-0.826590,-0.142942,0.000336,0.248675,-0.038093,0.797592,0.000801,-0.601992,-0.081527,0.001113,-0.774249
2562,21.350000,-0.049551,0.682358,0.015691,-0.729168,-0.027574,0.657739,-0.169879,-0.160896,0.648761,-0.031725,-0.743112,-0.030935,0.732467,-0.162840,-0.103036,0.644874,-0.027575,-0.756810,-0.071737,0.883342,-0.131270,-0.166517,0.612158,-0.118114,-0.763927,-0.107009,1.080734,-0.106952,-0.109998,0.569534,0.006628,-0.814547,-0.178011,1.203605,-0.087782,-0.210065,0.562236,-0.077791,-0.796060,-0.090506,1.035238,-0.076440,-0.312583,0.487273,0.512595,-0.634117,-0.043290,1.020323,0.046727,-0.246515,0.647192,0.476289,-0.541777,-0.043394,0.756539,0.128930,-0.239568,0.518116,0.388563,-0.723313,-0.101388,0.592094,0.221146,-0.151779,0.659057,-0.040950,-0.735480,-0.102711,1.041910,-0.148303,0.358180,0.641823,-0.307346,-0.604408,-0.119694,1.060472,-0.278644,0.189988,0.250702,-0.367701,-0.875128,-0.116159,0.830787,-0.432174,0.206830,0.424393,-0.359452,-0.804926,-0.245936,0.674159,-0.496190,0.523269,0.434450,-0.029428,-0.732514,-0.021317,0.649446,-0.078843,-0.043264,0.296544,-0.156697,-0.941082,-0.164388,0.492786,0.196544,-0.051394,0.517874,0.104346,-0.847512,-0.013496,0.055328,0.197253,-0.120017,0.648969,0.426351,-0.618595,-0.033831,0.666032,-0.260915,-0.315226,0.732321,0.045904,-0.601857,-0.163046,0.454795,-0.504905,-0.019438,0.850202,-0.069397,-0.521500,0.033653,0.079446,-0.718386,-0.012312,0.557673,0.074344,-0.826633,-0.142981,0.000263,0.248621,-0.039057,0.799256,-0.002392,-0.599716,-0.081574,0.001502,-0.773925
