Frame,Time (Seconds),X,Y,Z,W,X.1,Y.1,Z.1,X.2,Y.2,Z.2,W.1,X.3,Y.3,Z.3,X.4,Y.4,Z.4,W.2,X.5,Y.5,Z.5,X.6,Y.6,Z.6,W.3,X.7,Y.7,Z.7,X.8,Y.8,Z.8,W.4,X.9,Y.9,Z.9,X.10,Y.10,Z.10,W.5,X.11,Y.11,Z.11,X.12,Y.12,Z.12,W.6,X.13,Y.13,Z.13,X.14,Y.14,Z.14,W.7,X.15,Y.15,Z.15,X.16,Y.16,Z.16,W.8,X.17,Y.17,Z.17,X.18,Y.18,Z.18,W.9,X.19,Y.19,Z.19,X.20,Y.20,Z.20,W.10,X.21,Y.21,Z.21,X.22,Y.22,Z.22,W.11,X.23,Y.23,Z.23,X.24,Y.24,Z.24,W.12,X.25,Y.25,Z.25,X.26,Y.26,Z.26,W.13,X.27,Y.27,Z.27,X.28,Y.28,Z.28,W.14,X.29,Y.29,Z.29,X.30,Y.30,Z.30,W.15,X.31,Y.31,Z.31,X.32,Y.32,Z.32,W.16,X.33,Y.33,Z.33,X.34,Y.34,Z.34,W.17,X.35,Y.35,Z.35,X.36,Y.36,Z.36,W.18,X.37,Y.37,Z.37,X.38,Y.38,Z.38,W.19,X.39,Y.39,Z.39,X.40,Y.40,Z.40,W.20,X.41,Y.41,Z.41
1518,12.65,-0.034385,0.996943,0.016451,-0.06821,-0.176438,0.677623,0.388563,-0.031702,0.984226,0.012243,-0.173623,-0.180993,0.746109,0.391139,-0.028614,0.974995,-0.081325,-0.204821,-0.193207,0.955675,0.398517,0.084205,0.986564,0.103543,-0.094239,-0.212191,1.16554,0.36723,0.005034,0.981322,0.191839,0.013371,-0.192866,1.282551,0.374829,0.017926,0.950151,-0.14146,-0.277273,-0.240531,1.13884,0.384517,-0.234631,0.904982,-0.24142,-0.26014,-0.307343,1.14773,0.425748,-0.396291,0.788477,-0.354668,-0.30898,-0.537273,1.056597,0.603747,-0.044531,0.80851,-0.492671,-0.318753,-0.627378,0.982385,0.743448,-0.159991,0.980253,-0.054489,-0.102659,-0.179365,1.140344,0.357491,-0.067713,0.982668,-0.149287,-0.086552,-0.106064,1.164243,0.340211,-0.267271,0.78721,-0.139205,-0.538041,0.1913,1.196921,0.282216,-0.548558,0.636332,-0.036129,-0.541166,0.237125,1.241432,0.122845,0.028666,0.935131,0.350822,-0.040406,-0.259223,0.671692,0.399861,-0.123752,0.983499,-0.131244,-0.01381,-0.286839,0.418254,0.179573,0.008071,0.98243,-0.075467,-0.170504,-0.193258,0.063688,0.277845,-0.101345,0.983766,0.014492,-0.147392,-0.093653,0.683554,0.377266,-0.018658,0.812165,-0.583024,-0.011092,-0.027909,0.353689,0.357593,-0.117456,0.87975,-0.454373,0.076092,-0.012469,0.232201,0.723067,0.005811,0.983245,-0.02481,-0.1805,-0.234966,-0.008416,0.169161,-0.123737,0.951124,-0.275523,0.064344,0.02525,0.103536,0.695259
1519,12.658333,-0.033103,0.99735,0.016055,-0.062765,-0.17589,0.676977,0.394817,-0.031576,0.984738,0.013032,-0.170658,-0.180287,0.745476,0.397302,-0.025982,0.975473,-0.081846,-0.202682,-0.192443,0.955533,0.404979,0.082688,0.987047,0.101453,-0.092779,-0.21031,1.165422,0.373207,0.003118,0.981997,0.188367,0.013817,-0.191394,1.28242,0.380365,0.021276,0.949846,-0.138199,-0.279715,-0.238856,1.138886,0.390407,-0.247195,0.898902,-0.246635,-0.264653,-0.305432,1.148188,0.431926,-0.406953,0.777812,-0.358709,-0.317372,-0.530229,1.052547,0.614068,-0.057615,0.801863,-0.499241,-0.323194,-0.615495,0.97828,0.757244,-0.159914,0.980471,-0.055958,-0.099863,-0.177554,1.140058,0.363673,-0.066413,0.981784,-0.156423,-0.08498,-0.104159,1.163951,0.346787,-0.256926,0.793146,-0.150642,-0.53124,0.193475,1.195588,0.289608,-0.540629,0.644172,-0.049784,-0.538781,0.243467,1.2359,0.130929,0.032219,0.934617,0.352322,-0.036379,-0.258809,0.671277,0.405215,-0.124706,0.984189,-0.125139,-0.012651,-0.287738,0.418694,0.184114,0.00906,0.982967,-0.071316,-0.169138,-0.193545,0.062746,0.277975,-0.102647,0.985106,-0.000854,-0.137943,-0.092971,0.682676,0.38442,-0.015877,0.812248,-0.583079,-0.004462,-0.024752,0.352849,0.375445,-0.098974,0.881206,-0.45637,0.073529,-0.013878,0.232595,0.740458,0.005799,0.983273,-0.023675,-0.180497,-0.235142,-0.008368,0.168598,-0.105323,0.952726,-0.278183,0.061921,0.019598,0.102667,0.713094
1520,12.666667,-0.033098,0.997732,0.015869,-0.056416,-0.175051,0.676807,0.401548,-0.030637,0.98527,0.014554,-0.167609,-0.179464,0.745307,0.403979,-0.026235,0.975726,-0.083761,-0.200637,-0.191169,0.955771,0.412199,0.084803,0.987237,0.099025,-0.091467,-0.209236,1.165519,0.37962,0.0015,0.982798,0.184199,0.0133,-0.189842,1.282645,0.386186,0.021794,0.948284,-0.139818,-0.284137,-0.237811,1.138998,0.396794,-0.257797,0.893234,-0.249446,-0.271016,-0.303989,1.148541,0.438891,-0.418288,0.769014,-0.359535,-0.32309,-0.523446,1.049403,0.625618,-0.072103,0.796835,-0.502614,-0.327467,-0.603657,0.974318,0.770493,-0.158603,0.980493,-0.05852,-0.100271,-0.1764,1.140174,0.370312,-0.064863,0.980545,-0.165569,-0.083131,-0.102953,1.163821,0.353309,-0.246795,0.799739,-0.161965,-0.522758,0.194995,1.194194,0.297086,-0.529581,0.653732,-0.06444,-0.536681,0.249625,1.230633,0.139506,0.03627,0.93431,0.353174,-0.031905,-0.258097,0.671125,0.410889,-0.12683,0.984811,-0.118068,-0.010986,-0.288525,0.419134,0.189315,0.004541,0.983016,-0.065787,-0.171264,-0.192677,0.062157,0.278026,-0.097282,0.986937,-0.002709,-0.128394,-0.092005,0.682489,0.392206,0.000865,0.810023,-0.585715,-0.028291,-0.027073,0.351943,0.385591,-0.080911,0.882951,-0.456919,0.071245,-0.015727,0.231905,0.756926,0.000683,0.982743,-0.024667,-0.183324,-0.234317,-0.007871,0.167967,-0.087284,0.954184,-0.279713,0.060625,0.013605,0.100975,0.729579
1521,12.675,-0.031509,0.99817,0.013839,-0.049731,-0.174337,0.677491,0.409388,-0.030983,0.985993,0.013422,-0.163335,-0.178563,0.746014,0.411501,-0.021309,0.976587,-0.083041,-0.1973,-0.190531,0.956574,0.419226,0.080512,0.988158,0.094426,-0.090253,-0.206378,1.166474,0.386465,5.2e-05,0.983516,0.180399,0.012316,-0.18816,1.283327,0.392039,0.018537,0.947969,-0.140394,-0.285133,-0.235331,1.140227,0.403426,-0.275031,0.882911,-0.264222,-0.273886,-0.301441,1.149329,0.445728,-0.423514,0.763713,-0.361969,-0.326124,-0.514348,1.045442,0.637391,-0.084577,0.792548,-0.504829,-0.331455,-0.59201,0.970566,0.783157,-0.159307,0.980509,-0.060515,-0.097788,-0.173712,1.140819,0.377413,-0.062694,0.978907,-0.175857,-0.082973,-0.100222,1.164567,0.360738,-0.235745,0.804239,-0.172335,-0.517615,0.197911,1.193077,0.304518,-0.517857,0.664655,-0.078874,-0.532764,0.25575,1.225102,0.14796,0.041183,0.934836,0.351753,-0.025599,-0.257519,0.672107,0.417631,-0.127262,0.98577,-0.108954,-0.013799,-0.289529,0.419698,0.196756,0.005786,0.983429,-0.063373,-0.169759,-0.193447,0.061019,0.278686,-0.097301,0.988505,-0.011634,-0.115127,-0.091155,0.682875,0.401145,-0.012686,0.812799,-0.582405,-0.001526,-0.025439,0.352418,0.401346,-0.069709,0.885614,-0.454281,0.06676,-0.018207,0.229318,0.772346,0.002414,0.983296,-0.022717,-0.180574,-0.234938,-0.0084,0.168186,-0.075368,0.955544,-0.279054,0.058179,0.008027,0.097945,0.743997
1522,12.683333,-0.031662,0.998528,0.013821,-0.041812,-0.17331,0.678662,0.417217,-0.031356,0.986446,0.012707,-0.160564,-0.177574,0.747183,0.419295,-0.016291,0.976812,-0.084027,-0.196243,-0.189761,0.957629,0.42671,0.076537,0.988789,0.090822,-0.090497,-0.203567,1.167539,0.393102,-0.000969,0.984145,0.177025,0.01092,-0.186395,1.284337,0.397904,0.015711,0.947388,-0.141257,-0.286802,-0.232813,1.141625,0.410074,-0.278756,0.881354,-0.255261,-0.283464,-0.298787,1.150379,0.45266,-0.436104,0.757816,-0.357503,-0.328207,-0.507183,1.044747,0.648285,-0.095531,0.789396,-0.505254,-0.33533,-0.580605,0.966898,0.795212,-0.161514,0.980491,-0.068894,-0.088339,-0.171112,1.141548,0.384247,-0.060481,0.976669,-0.188072,-0.084196,-0.097456,1.165612,0.368802,-0.225372,0.808799,-0.187326,-0.509864,0.200718,1.191961,0.311753,-0.509069,0.673419,-0.091883,-0.528122,0.262685,1.219225,0.156412,0.045955,0.935467,0.349889,-0.019145,-0.256612,0.673268,0.424138,-0.127775,0.986735,-0.099379,-0.01235,-0.290095,0.420259,0.204172,0.005442,0.984105,-0.057645,-0.167881,-0.19376,0.059808,0.279137,-0.096981,0.989751,-0.019787,-0.102937,-0.090009,0.684055,0.410296,0.020277,0.813841,-0.579445,-0.038672,-0.023955,0.353729,0.416766,-0.052553,0.888255,-0.45142,0.06679,-0.020258,0.226477,0.787042,0.000673,0.983315,-0.021806,-0.180596,-0.234884,-0.008298,0.167687,-0.059129,0.951913,-0.297215,0.045042,0.002411,0.094644,0.757771
1523,12.691667,-0.030356,0.998895,0.010715,-0.034236,-0.172131,0.680621,0.426462,-0.031548,0.987007,0.012168,-0.157082,-0.176246,0.749164,0.428075,-0.013312,0.977015,-0.087395,-0.193974,-0.188584,0.959765,0.435241,0.075245,0.989287,0.086946,-0.089941,-0.201348,1.169466,0.399962,-0.001632,0.98472,0.173891,0.009306,-0.184652,1.285699,0.403867,0.011994,0.946361,-0.143299,-0.289348,-0.230787,1.143804,0.416981,-0.29163,0.874707,-0.258795,-0.287864,-0.296545,1.15215,0.45998,-0.443249,0.753066,-0.35723,-0.32986,-0.498935,1.042088,0.659433,-0.106396,0.788407,-0.504029,-0.336228,-0.56948,0.963402,0.806752,-0.15989,0.980585,-0.071327,-0.088319,-0.168956,1.143276,0.391472,-0.057658,0.974024,-0.202394,-0.083607,-0.095218,1.167056,0.375985,-0.212049,0.813984,-0.198232,-0.50316,0.20322,1.19097,0.319242,-0.495199,0.685314,-0.104179,-0.523707,0.269342,1.213457,0.165142,0.049425,0.936407,0.347171,-0.013069,-0.255543,0.67548,0.432137,-0.1273,0.987984,-0.087101,-0.009811,-0.289787,0.421416,0.213506,0.004168,0.984578,-0.051548,-0.167127,-0.193857,0.058439,0.279596,-0.096089,0.990975,-0.025181,-0.090009,-0.088719,0.685762,0.420788,0.029907,0.818867,-0.571507,-0.044068,-0.023026,0.355483,0.431775,-0.038151,0.890133,-0.449483,0.064606,-0.023438,0.221059,0.800297,-0.001477,0.983301,-0.020656,-0.180807,-0.23477,-0.008294,0.167241,-0.044397,0.954455,-0.290867,0.049401,-0.004142,0.088851,0.770306
1524,12.7,-0.030881,0.999139,0.008881,-0.026245,-0.170758,0.682757,0.43589,-0.031319,0.987601,0.012383,-0.15333,-0.174964,0.751301,0.43722,-0.011478,0.977256,-0.090369,-0.1915,-0.187245,0.962336,0.444428,0.075262,0.989977,0.07961,-0.089125,-0.199397,1.171831,0.407738,-0.001845,0.985239,0.17101,0.007548,-0.182962,1.287334,0.409922,0.00942,0.945936,-0.144991,-0.289989,-0.228979,1.146337,0.424764,-0.310417,0.864065,-0.270727,-0.289377,-0.294687,1.15439,0.467895,-0.447384,0.750947,-0.357853,-0.328433,-0.489651,1.038669,0.671499,-0.11454,0.789191,-0.501565,-0.335396,-0.558568,0.959675,0.817543,-0.15627,0.980713,-0.075041,-0.090286,-0.167014,1.145523,0.399589,-0.055298,0.972708,-0.208421,-0.085683,-0.09315,1.16867,0.383744,-0.195451,0.820199,-0.207452,-0.49602,0.205236,1.190568,0.325926,-0.476889,0.700687,-0.115493,-0.517953,0.275102,1.207537,0.174357,0.052523,0.937295,0.344457,-0.008257,-0.254245,0.677549,0.440237,-0.126867,0.989114,-0.074464,-0.003592,-0.289335,0.422434,0.222969,0.002226,0.98502,-0.044475,-0.166594,-0.193934,0.056909,0.280134,-0.093688,0.99219,-0.030205,-0.076609,-0.08727,0.687965,0.431543,0.034258,0.824588,-0.562865,-0.045429,-0.023072,0.357567,0.446901,-0.0275,0.893614,-0.443493,0.063339,-0.025959,0.215677,0.81305,-0.004297,0.983259,-0.019612,-0.181106,-0.234626,-0.008236,0.166772,-0.033904,0.954314,-0.293497,0.044662,-0.009054,0.083581,0.781183
1525,12.708333,-0.031213,0.999331,0.005497,-0.018264,-0.16905,0.685212,0.446216,-0.029489,0.988161,0.009182,-0.150282,-0.173321,0.753759,0.447049,-0.01191,0.977217,-0.093613,-0.190111,-0.185038,0.964418,0.452753,0.075161,0.990299,0.075913,-0.088855,-0.19758,1.173655,0.414742,-0.001813,0.985749,0.168107,0.00606,-0.181239,1.289219,0.416073,0.00776,0.943302,-0.151381,-0.295306,-0.227148,1.148197,0.431844,-0.323892,0.856179,-0.275635,-0.293389,-0.292369,1.156417,0.475678,-0.453794,0.749628,-0.35546,-0.325233,-0.480698,1.036697,0.683176,-0.124303,0.790329,-0.49926,-0.332668,-0.547803,0.955959,0.827691,-0.155359,0.980461,-0.079498,-0.090774,-0.165114,1.147373,0.406842,-0.052127,0.969338,-0.224293,-0.085783,-0.091219,1.170303,0.390827,-0.181678,0.826911,-0.220385,-0.484398,0.207364,1.189372,0.333024,-0.464464,0.709304,-0.130681,-0.513891,0.28325,1.20174,0.183606,0.054556,0.938429,0.341109,-0.004462,-0.252593,0.679969,0.449245,-0.125651,0.990215,-0.060559,-0.004271,-0.288119,0.423454,0.233703,-0.003111,0.984275,-0.038544,-0.172359,-0.193157,0.055092,0.280225,-0.091289,0.992851,-0.033575,-0.069174,-0.085506,0.690454,0.443187,0.041636,0.8315,-0.551703,-0.049975,-0.022865,0.359901,0.461395,-0.015304,0.89635,-0.438685,0.06227,-0.029138,0.208343,0.824288,-0.006248,0.983406,-0.015677,-0.18063,-0.234701,-0.008859,0.166493,-0.021751,0.954741,-0.293373,0.04391,-0.014906,0.076308,0.790899
1526,12.716667,-0.030485,0.999468,0.002418,-0.011375,-0.167426,0.688274,0.457255,-0.030198,0.98859,0.007015,-0.14741,-0.171608,0.756831,0.457635,-0.008812,0.977195,-0.097624,-0.188366,-0.183752,0.967128,0.462436,0.07621,0.990752,0.069275,-0.08834,-0.195255,1.176066,0.422498,-0.003489,0.9862,0.165467,0.004303,-0.178862,1.291254,0.422272,-0.005196,0.937071,-0.17361,-0.30287,-0.224999,1.150886,0.439708,-0.331918,0.852069,-0.273612,-0.298239,-0.289511,1.158426,0.484699,-0.463705,0.748034,-0.350826,-0.319914,-0.472884,1.035796,0.694919,-0.133149,0.793919,-0.495006,-0.327008,-0.537443,0.951989,0.837234,-0.153448,0.979933,-0.080971,-0.098123,-0.162868,1.149578,0.414968,-0.047259,0.962855,-0.252107,-0.084368,-0.0891,1.172084,0.397811,-0.170164,0.832181,-0.227946,-0.475983,0.209925,1.186853,0.341042,-0.449926,0.723299,-0.142961,-0.503952,0.290233,1.19581,0.19316,0.055672,0.940232,0.335952,-0.000751,-0.251011,0.683165,0.459147,-0.122741,0.991329,-0.045448,-0.011642,-0.286453,0.42438,0.246323,-0.006565,0.984543,-0.02919,-0.172571,-0.193152,0.053184,0.280768,-0.087704,0.99356,-0.036032,-0.062036,-0.08384,0.693383,0.455363,0.04774,0.839573,-0.538362,-0.054825,-0.023615,0.362514,0.47582,-0.002262,0.898629,-0.434357,0.061595,-0.032615,0.199624,0.834308,-0.010569,0.98325,-0.01444,-0.18138,-0.234546,-0.008671,0.165827,-0.008988,0.955787,-0.290786,0.042825,-0.021151,0.067673,0.799546
1527,12.725,-0.030077,0.999532,-0.001932,-0.005287,-0.165767,0.691654,0.469028,-0.029553,0.988932,0.003972,-0.14534,-0.169898,0.760215,0.468785,-0.00633,0.976803,-0.103352,-0.18744,-0.181966,0.970487,0.472252,0.075647,0.991064,0.065692,-0.088064,-0.192855,1.17895,0.429745,-0.0044,0.986736,0.16224,0.003443,-0.17678,1.293335,0.428712,-0.005502,0.941289,-0.15805,-0.29827,-0.2227,1.154056,0.447192,-0.345455,0.843622,-0.277991,-0.302793,-0.287648,1.160687,0.491696,-0.476128,0.743338,-0.354804,-0.308,-0.463765,1.034373,0.705902,-0.135462,0.796933,-0.494999,-0.318629,-0.526785,0.947043,0.846456,-0.150406,0.980053,-0.091869,-0.091836,-0.160518,1.152291,0.422611,-0.043564,0.959084,-0.265808,-0.087213,-0.086414,1.174252,0.406205,-0.157526,0.837036,-0.24398,-0.463713,0.212518,1.185587,0.348171,-0.43601,0.733333,-0.157799,-0.49721,0.297912,1.189682,0.203542,0.055595,0.942089,0.330713,0.00243,-0.249373,0.68662,0.469923,-0.120269,0.992214,-0.028528,-0.01529,-0.284125,0.425475,0.259885,-0.015082,0.984325,-0.017982,-0.174798,-0.192208,0.051673,0.281007,-0.082945,0.994286,-0.03779,-0.055566,-0.08216,0.696689,0.468133,0.041304,0.849881,-0.523666,-0.042061,-0.025172,0.365359,0.490347,0.003935,0.902036,-0.427903,0.056699,-0.036004,0.189522,0.843418,-0.021322,0.982208,-0.016152,-0.185883,-0.233417,-0.007823,0.164763,-0.001784,0.954772,-0.29459,0.040295,-0.026603,0.057967,0.806599
1528,12.733333,-0.030153,0.999537,-0.004013,0.000141,-0.163892,0.695101,0.480601,-0.030264,0.988947,0.003038,-0.145116,-0.168032,0.763659,0.480049,-0.000725,0.975838,-0.1105,-0.188493,-0.180463,0.974058,0.483171,0.071038,0.991671,0.059657,-0.089348,-0.189639,1.181887,0.437287,-0.004382,0.98718,0.159532,0.002559,-0.174916,1.295262,0.434972,-0.005513,0.94235,-0.152633,-0.297741,-0.219673,1.157534,0.45517,-0.362154,0.833959,-0.286879,-0.301757,-0.284671,1.163895,0.49964,-0.479614,0.745809,-0.351065,-0.30082,-0.453967,1.032587,0.716328,-0.14358,0.804379,-0.485817,-0.31039,-0.517325,0.942715,0.854906,-0.149045,0.979602,-0.099384,-0.091043,-0.157538,1.154843,0.430553,-0.038632,0.954332,-0.282522,-0.089103,-0.083347,1.176485,0.414119,-0.144017,0.841111,-0.255352,-0.454519,0.215629,1.183612,0.355643,-0.419897,0.746583,-0.171815,-0.4866,0.304568,1.183022,0.214127,0.056731,0.944223,0.324308,0.006932,-0.247502,0.690051,0.480598,-0.116317,0.992984,-0.011538,-0.017873,-0.282084,0.426166,0.273985,-0.018251,0.985484,-0.006337,-0.168667,-0.193263,0.050302,0.28198,-0.077431,0.994899,-0.039362,-0.051291,-0.080281,0.70015,0.480605,0.048771,0.859255,-0.506458,-0.052943,-0.02701,0.368306,0.504318,0.002782,0.906715,-0.418781,0.049823,-0.039407,0.177965,0.851421,-0.031267,0.981227,-0.017345,-0.189515,-0.232928,-0.006446,0.16384,-0.001339,0.960182,-0.276169,0.042196,-0.030894,0.047165,0.811804
1529,12.741667,-0.029323,0.999525,-0.008759,0.003634,-0.161965,0.69859,0.493289,-0.029764,0.989028,-0.001073,-0.144697,-0.165986,0.767147,0.492072,0.001637,0.97504,-0.116792,-0.18882,-0.178444,0.977274,0.493441,0.069479,0.991952,0.0562,-0.089692,-0.18716,1.184492,0.444791,-0.004888,0.987811,0.155569,0.002115,-0.172978,1.297039,0.441742,-0.011678,0.939973,-0.157234,-0.302641,-0.217242,1.16045,0.46301,-0.373336,0.827873,-0.289164,-0.302705,-0.281758,1.166235,0.508253,-0.485698,0.747998,-0.344281,-0.293372,-0.445694,1.031216,0.726775,-0.147258,0.810038,-0.477816,-0.306343,-0.508265,0.938068,0.862612,-0.146887,0.978938,-0.107954,-0.091925,-0.155124,1.157287,0.438406,-0.033641,0.950125,-0.296473,-0.090745,-0.080858,1.178441,0.42168,-0.127694,0.849504,-0.256297,-0.443113,0.218158,1.181525,0.363056,-0.402558,0.7587,-0.18664,-0.476957,0.312165,1.177553,0.224929,0.055431,0.946198,0.318635,0.010378,-0.245581,0.693675,0.492724,-0.111989,0.99346,0.007856,-0.020836,-0.278696,0.427233,0.289174,-0.024251,0.985417,0.0032,-0.168388,-0.194083,0.048515,0.282526,-0.072256,0.995291,-0.040762,-0.050126,-0.078348,0.703506,0.493855,0.055883,0.86952,-0.487069,-0.0598,-0.028511,0.371215,0.518753,0.007575,0.91056,-0.410022,0.052004,-0.044017,0.165858,0.858078,-0.037529,0.981272,-0.01542,-0.188306,-0.233256,-0.0061,0.163222,0.002324,0.969011,-0.242963,0.044504,-0.035971,0.035808,0.815971
1530,12.75,-0.029538,0.999461,-0.012891,0.006312,-0.159897,0.70168,0.506061,-0.028967,0.988936,-0.004734,-0.145408,-0.163942,0.770222,0.504266,0.002473,0.973829,-0.124185,-0.190337,-0.176255,0.979761,0.504072,0.069674,0.992122,0.050705,-0.090926,-0.1853,1.186219,0.452345,-0.00402,0.988297,0.152487,0.000646,-0.171269,1.298311,0.448054,-0.025978,0.931283,-0.182239,-0.314367,-0.215303,1.162429,0.47102,-0.385765,0.820898,-0.29583,-0.299661,-0.278591,1.16766,0.518032,-0.489705,0.750637,-0.339232,-0.285752,-0.437894,1.02869,0.737501,-0.154808,0.818413,-0.467017,-0.296867,-0.500128,0.933314,0.87006,-0.146357,0.977424,-0.117075,-0.097544,-0.153263,1.158945,0.446265,-0.028816,0.945645,-0.311022,-0.090498,-0.07914,1.179746,0.428491,-0.117574,0.852797,-0.280136,-0.424779,0.220087,1.179199,0.370874,-0.392308,0.764613,-0.201808,-0.469824,0.32064,1.170741,0.237457,0.053851,0.948038,0.313311,0.012672,-0.243507,0.69672,0.505068,-0.106409,0.993623,0.026687,-0.026036,-0.275234,0.427895,0.304452,-0.032728,0.985095,0.012838,-0.168378,-0.194485,0.047168,0.282904,-0.064513,0.995679,-0.041382,-0.052435,-0.076287,0.706639,0.507054,0.060151,0.87905,-0.468586,-0.063871,-0.03154,0.37367,0.53254,0.012193,0.917718,-0.391787,0.064401,-0.050088,0.15381,0.863997,-0.047199,0.980823,-0.01633,-0.188394,-0.232996,-0.00535,0.162449,0.002658,0.981322,-0.18434,0.054938,-0.040403,0.025547,0.817033
1531,12.758333,-0.030588,0.999323,-0.01912,0.007278,-0.157532,0.704379,0.519665,-0.026614,0.989213,-0.012654,-0.143491,-0.161712,0.772885,0.51701,-0.000129,0.97362,-0.128902,-0.188279,-0.173484,0.981681,0.513374,0.071484,0.992282,0.047086,-0.089722,-0.183878,1.187633,0.459913,-0.00361,0.988933,0.148321,-0.000301,-0.169554,1.299216,0.454803,-0.029704,0.927391,-0.187344,-0.322438,-0.213766,1.163777,0.478687,-0.408493,0.806466,-0.315084,-0.288909,-0.276209,1.16897,0.526819,-0.487531,0.75409,-0.341434,-0.27764,-0.428367,1.023675,0.747259,-0.157542,0.82366,-0.461732,-0.289081,-0.492435,0.928265,0.87703,-0.14421,0.976141,-0.126903,-0.101236,-0.151621,1.160547,0.454162,-0.023664,0.94047,-0.326598,-0.091047,-0.077516,1.180762,0.435654,-0.105168,0.858513,-0.291072,-0.408868,0.221815,1.176203,0.378759,-0.376682,0.775218,-0.216068,-0.458762,0.328083,1.16443,0.249769,0.052859,0.949325,0.309445,0.015212,-0.241129,0.699235,0.518545,-0.099651,0.993609,0.045381,-0.027408,-0.271772,0.428715,0.320048,-0.04073,0.98503,0.01887,-0.166439,-0.195953,0.046834,0.28361,-0.055332,0.996312,-0.0404,-0.051665,-0.073935,0.709523,0.520786,0.0522,0.886262,-0.458239,-0.042803,-0.03538,0.375758,0.545983,0.003423,0.928605,-0.362028,0.081347,-0.056986,0.146388,0.872631,-0.054685,0.981184,-0.017974,-0.184295,-0.233317,-0.004425,0.162254,-0.009701,0.984622,-0.160436,0.068452,-0.041869,0.021667,0.818162
1532,12.766667,-0.029331,0.999226,-0.025324,0.006805,-0.155137,0.707163,0.533458,-0.025519,0.989003,-0.019318,-0.144393,-0.15914,0.775642,0.529954,0.000472,0.972603,-0.135099,-0.189188,-0.170827,0.983712,0.523527,0.070084,0.992431,0.04446,-0.090513,-0.181521,1.188967,0.467505,-0.003726,0.989655,0.143414,-0.001089,-0.167686,1.29972,0.461871,-0.034196,0.927477,-0.183684,-0.323848,-0.211349,1.165321,0.486637,-0.41873,0.800937,-0.318445,-0.285933,-0.273603,1.169709,0.535093,-0.489641,0.757125,-0.336911,-0.271117,-0.421642,1.020808,0.755931,-0.165713,0.829962,-0.451732,-0.282205,-0.486113,0.923332,0.883433,-0.143321,0.974874,-0.135307,-0.103788,-0.14925,1.161841,0.46203,-0.018476,0.935934,-0.339455,-0.091957,-0.075187,1.1817,0.442977,-0.092478,0.86353,-0.301548,-0.393487,0.224176,1.173215,0.386702,-0.360885,0.78569,-0.229916,-0.446757,0.335484,1.158101,0.262503,0.051592,0.950917,0.304532,0.01885,-0.238748,0.702224,0.532443,-0.092053,0.993108,0.064758,-0.032697,-0.267939,0.429583,0.336649,-0.049109,0.985005,0.022215,-0.163889,-0.198152,0.04736,0.284778,-0.046502,0.996704,-0.037384,-0.054975,-0.071527,0.712101,0.534472,0.051778,0.889956,-0.451758,-0.034806,-0.038909,0.377572,0.557858,-0.011996,0.934874,-0.340853,0.098415,-0.063537,0.14371,0.880819,-0.063122,0.981269,-0.019593,-0.180948,-0.234121,-0.003293,0.162748,-0.028275,0.983999,-0.157885,0.077581,-0.041821,0.022154,0.821631
1533,12.775,-0.029094,0.998976,-0.034309,0.00491,-0.152602,0.708845,0.548057,-0.023534,0.988684,-0.027024,-0.14567,-0.156571,0.777252,0.543329,1.2e-05,0.971518,-0.141208,-0.190298,-0.167909,0.985121,0.533624,0.068723,0.992641,0.039011,-0.091759,-0.179353,1.189656,0.475173,-0.002685,0.990133,0.140084,-0.002655,-0.166062,1.299572,0.468395,-0.042164,0.923129,-0.193871,-0.329347,-0.209061,1.166156,0.494669,-0.426907,0.797263,-0.320778,-0.281468,-0.270651,1.170095,0.544004,-0.494344,0.757773,-0.334706,-0.263394,-0.416021,1.017692,0.764225,-0.170121,0.834882,-0.445193,-0.27538,-0.480189,0.918041,0.889692,-0.142742,0.973464,-0.143925,-0.1062,-0.147018,1.16256,0.469937,-0.013418,0.931543,-0.351309,-0.092899,-0.073009,1.182102,0.450354,-0.080699,0.866255,-0.317774,-0.376975,0.226346,1.16983,0.39474,-0.349518,0.795208,-0.242477,-0.432073,0.342883,1.15092,0.275596,0.050847,0.951653,0.302307,0.019538,-0.236219,0.703948,0.547402,-0.084942,0.992188,0.083071,-0.038052,-0.264846,0.430345,0.35287,-0.057879,0.985014,0.024401,-0.160631,-0.201164,0.048752,0.286841,-0.038427,0.997224,-0.031166,-0.055641,-0.068985,0.713742,0.548711,0.053679,0.894004,-0.443854,-0.029462,-0.041994,0.378464,0.568214,-0.016583,0.937627,-0.326534,0.11814,-0.070755,0.138518,0.886725,-0.07142,0.981512,-0.018391,-0.176623,-0.235497,-0.001561,0.164201,-0.037702,0.985529,-0.135527,0.094572,-0.044066,0.019269,0.824934
